flowStartMilliseconds,flowDurationMilliseconds,sourceIPAddress,destinationIPAddress,protocolIdentifier,packetTotalCount
1438318803269,0,201.126.50.225,173.53.140.114,1,1
1438318803269,0,136.53.29.17,134.215.207.21,6,1
1438318803269,0,1.150.165.148,201.126.50.225,1,1
1438318803269,0,201.126.50.225,15.131.22.99,1,1
1438318803269,0,201.126.50.225,217.164.108.83,1,1
1438318803269,0,201.126.50.225,72.131.28.140,1,1
1438318803269,0,201.126.50.225,172.36.199.26,1,1
1438318803269,0,201.126.50.225,98.53.19.191,1,1
1438318803269,0,201.126.50.225,170.104.243.201,1,1
1438318803269,0,201.126.50.225,198.59.129.108,1,1
1438318803269,0,201.126.50.225,68.105.6.5,1,1
1438318803269,0,201.126.50.225,83.188.146.24,1,1
1438318803269,0,201.126.50.225,122.121.114.6,1,1
1438318803269,0,201.126.50.225,87.87.181.75,1,1
1438318803269,0,201.126.50.225,183.1.144.59,1,1
1438318803269,0,201.126.50.225,192.108.210.202,1,1
1438318803269,0,201.126.50.225,184.228.82.135,1,1
1438318803269,0,201.126.50.225,170.35.68.187,1,1
1438318803269,0,201.126.50.225,95.36.70.154,1,1
1438318803269,0,201.126.50.225,87.44.3.158,1,1
1438318803269,0,103.25.53.67,182.55.158.8,6,1
1438318803269,0,104.1.16.178,201.126.50.225,1,1
1438318803269,0,5.162.86.170,201.126.50.225,1,1
1438318803269,0,103.25.53.67,182.55.158.17,6,1
1438318803270,0,201.126.50.225,170.10.163.85,1,1
1438318803270,0,201.126.50.225,169.104.244.44,1,1
1438318803270,0,135.244.223.191,201.126.50.225,1,1
1438318803270,0,201.126.50.225,175.8.24.133,1,1
1438318803270,0,136.67.148.75,163.215.83.0,1,1
1438318803270,0,102.224.239.63,134.138.7.114,6,1
1438318803270,0,201.126.50.225,41.214.61.31,1,1
1438318803270,0,201.126.50.225,161.31.126.230,1,1
1438318803270,0,201.126.50.225,165.182.174.188,1,1
1438318803270,0,201.126.50.225,106.245.254.235,1,1
1438318803270,0,201.126.50.225,66.157.188.103,1,1
1438318803270,0,209.255.121.19,182.55.109.112,6,1
1438318803270,0,160.156.191.112,201.126.50.225,1,1
1438318803270,0,201.126.50.225,128.182.138.22,1,1
1438318803270,0,182.55.199.237,65.138.92.57,6,1
1438318803270,0,42.201.180.8,201.126.50.225,1,1
1438318803270,0,76.21.57.149,201.126.50.225,1,1
1438318803270,0,90.251.121.148,200.60.141.239,17,1
1438318803270,0,201.126.50.225,26.253.221.112,1,1
1438318803270,0,108.225.244.213,201.126.50.225,1,1
1438318803271,0,200.55.15.213,15.149.145.72,6,1
1438318803271,0,20.213.44.78,201.126.8.56,6,1
1438318803271,0,201.126.50.225,82.212.36.191,1,1
1438318803271,0,201.126.50.225,108.106.144.153,1,1
1438318803271,0,201.126.50.225,66.220.70.14,1,1
1438318803271,0,201.126.50.225,66.242.187.164,1,1
1438318803271,0,191.105.236.117,134.138.170.171,6,1
1438318803271,0,201.126.50.225,220.33.5.165,1,1
1438318803271,0,201.126.50.225,101.228.94.193,1,1
1438318803271,0,117.197.157.198,201.126.50.225,1,1
1438318803271,0,202.83.143.244,134.138.27.20,6,1
1438318803271,0,163.185.222.233,134.138.194.162,17,1
1438318803271,0,201.126.50.225,211.131.189.110,1,1
1438318803271,0,201.126.50.225,167.43.142.74,1,1
1438318803271,0,201.126.50.225,84.6.47.128,1,1
1438318803271,0,121.66.117.239,201.126.50.225,1,1
1438318803271,0,201.126.50.225,88.50.116.83,1,1
1438318803271,0,48.167.189.165,201.126.50.225,1,1
1438318803271,0,164.49.110.47,145.182.94.225,6,1
1438318803271,0,90.27.87.120,201.126.50.225,1,1
1438318803271,0,211.57.151.63,201.126.50.225,1,1
1438318803271,0,201.126.50.225,168.34.122.116,1,1
1438318803271,0,201.126.50.225,99.70.154.31,1,1
1438318803272,0,201.126.50.225,166.130.13.198,1,1
1438318803272,0,201.126.50.225,67.117.9.73,1,1
1438318803272,0,201.126.50.225,83.194.64.135,1,1
1438318803272,0,201.126.50.225,89.243.2.134,1,1
1438318803272,0,201.126.50.225,191.69.126.102,1,1
1438318803272,0,201.126.50.225,105.151.255.95,1,1
1438318803272,0,167.235.237.176,134.215.75.19,6,1
1438318803272,0,201.126.50.225,173.99.67.189,1,1
1438318803272,0,166.41.54.150,201.126.50.225,1,1
1438318803272,0,201.126.50.225,79.198.54.231,1,1
1438318803272,0,200.60.131.123,37.138.75.174,6,1
1438318803272,0,201.126.50.225,103.217.78.167,1,1
1438318803272,0,201.126.50.225,70.82.94.82,1,1
1438318803272,0,201.126.50.225,68.102.84.64,1,1
1438318803272,0,171.28.155.35,201.126.50.225,1,1
1438318803272,0,167.235.237.176,134.215.31.155,6,1
1438318803272,0,201.126.50.225,213.111.174.222,1,1
1438318803272,0,201.126.50.225,203.174.96.250,1,1
1438318803272,0,201.126.50.225,164.17.94.249,1,1
1438318803272,0,201.126.50.225,127.19.34.174,1,1
1438318803273,0,201.126.50.225,0.26.229.236,1,1
1438318803273,0,201.126.50.225,177.7.50.165,1,1
1438318803273,0,201.126.50.225,0.93.133.104,1,1
1438318803273,0,75.19.154.126,145.187.57.25,17,1
1438318803273,0,201.126.50.225,169.67.28.12,1,1
1438318803273,0,201.126.50.225,161.141.59.14,1,1
1438318803273,0,134.215.207.1,107.86.81.224,1,1
1438318803273,0,134.215.207.21,112.120.9.254,1,1
1438318803273,0,201.126.50.225,135.73.7.98,1,1
1438318803273,0,201.126.50.225,88.119.165.26,1,1
1438318803273,0,15.224.35.62,151.231.128.23,6,1
1438318803273,0,201.126.50.225,172.164.159.157,1,1
1438318803273,0,1e12:4c65:f678:1a03:2de7:9242:69d9:a25a,1e12:4ae4:5bbe:fc98:2886:2409:3bc0:b909,17,1
1438318803273,0,201.126.50.225,15.80.46.62,1,1
1438318803273,0,99.20.56.4,201.126.50.225,1,1
1438318803273,0,103.25.53.67,182.55.158.16,6,1
1438318803273,0,201.126.50.225,69.24.124.13,1,1
1438318803273,0,102.0.3.216,201.126.50.225,1,1
1438318803273,0,201.126.50.225,110.222.16.207,1,1
1438318803273,0,201.126.50.225,164.55.240.137,1,1
1438318803270,3,0.28.200.103,200.60.159.125,17,2
1438318803273,0,122.207.20.102,201.126.50.225,1,1
1438318803273,0,84.172.246.219,201.126.50.225,1,1
1438318803273,0,134.215.207.21,209.138.66.62,1,1
1438318803273,0,213.120.87.162,201.126.33.81,6,1
1438318803273,0,0.107.54.113,201.126.42.253,17,1
1438318803273,0,1.251.250.144,145.182.76.13,6,1
1438318803273,0,193.252.232.85,182.55.166.82,6,1
1438318803273,0,16.37.49.117,201.126.50.225,1,1
1438318803274,0,102.239.95.119,134.138.84.196,6,2
1438318803274,0,75.99.126.172,201.126.50.225,1,1
1438318803274,0,201.126.50.225,122.108.9.151,1,1
1438318803274,0,201.126.33.81,213.120.87.162,6,1
1438318803274,0,201.126.50.225,42.206.11.5,1,1
1438318803273,0,32.255.61.205,200.60.140.128,6,2
1438318803274,0,213.105.86.213,134.215.206.136,6,1
1438318803274,0,201.126.50.225,72.58.203.44,1,1
1438318803274,0,201.126.50.225,173.120.242.120,1,1
1438318803274,0,201.126.50.225,103.156.128.91,1,1
1438318803274,0,201.126.50.225,135.48.7.57,1,1
1438318803274,0,69.13.238.117,201.126.50.225,1,1
1438318803274,0,3.186.254.112,201.126.50.225,1,1
1438318803274,0,220.114.209.241,201.126.50.225,1,1
1438318803274,0,201.126.50.225,85.228.161.60,1,1
1438318803274,0,202.14.182.79,201.126.60.249,17,1
1438318803274,0,201.126.50.225,195.39.65.49,1,1
1438318803274,0,201.126.50.225,92.100.171.137,1,1
1438318803274,0,201.126.50.225,77.99.198.71,1,1
1438318803274,0,163.178.197.177,145.182.64.166,6,1
1438318803274,0,102.117.120.71,201.126.50.225,1,1
1438318803275,0,201.126.50.225,65.188.216.11,1,1
1438318803275,0,201.126.50.225,164.92.36.57,1,1
1438318803275,0,201.126.50.225,161.24.20.160,1,1
1438318803275,0,66.41.253.191,201.126.50.225,1,1
1438318803267,8,0.28.200.87,200.60.150.164,6,4
1438318803275,0,220.238.77.193,145.182.94.31,6,1
1438318803275,0,110.167.61.188,145.182.64.166,6,1
1438318803275,0,201.126.50.225,16.144.166.38,1,1
1438318803275,0,201.126.50.225,192.28.137.70,1,1
1438318803275,0,20.213.44.78,201.126.15.60,6,1
1438318803275,0,201.126.50.225,71.89.232.172,1,1
1438318803275,0,201.126.50.225,48.106.113.20,1,1
1438318803275,0,201.126.50.225,162.54.120.69,1,1
1438318803275,0,201.126.50.225,161.22.81.3,1,1
1438318803275,0,204.223.10.82,201.126.50.225,1,1
1438318803275,0,20.213.44.78,201.126.70.69,6,1
1438318803275,0,20.213.44.78,201.126.78.146,6,1
1438318803275,0,200.132.138.248,201.126.50.225,1,1
1438318803275,0,201.126.50.225,82.114.55.229,1,1
1438318803275,0,201.126.50.225,26.21.133.159,1,1
1438318803275,0,201.126.50.225,67.188.143.155,1,1
1438318803275,0,201.126.50.225,168.0.155.90,1,1
1438318803276,0,98.117.96.49,200.60.74.180,6,1
1438318803276,0,201.126.50.225,95.1.66.97,1,1
1438318803276,0,201.126.50.225,94.14.204.243,1,1
1438318803276,0,15.83.58.51,201.126.50.225,1,1
1438318803276,0,201.126.50.225,164.240.246.40,1,1
1438318803276,0,201.126.50.225,70.46.236.198,1,1
1438318803276,0,201.126.50.225,111.164.44.31,1,1
1438318803276,0,201.126.50.225,82.197.145.238,1,1
1438318803276,0,0.51.229.82,134.215.166.143,6,1
1438318803276,0,201.126.50.225,24.230.10.74,1,1
1438318803276,0,23.193.58.164,134.138.253.195,6,1
1438318803276,0,201.126.50.225,76.197.213.251,1,1
1438318803276,0,174.32.229.84,134.138.65.116,1,1
1438318803276,0,134.215.206.150,213.155.2.154,1,1
1438318803276,0,109.141.63.168,134.138.171.69,17,1
1438318803276,0,145.160.226.193,5.135.55.223,6,1
1438318803276,0,209.148.173.124,200.60.159.203,6,1
1438318803276,0,201.126.50.225,26.38.218.195,1,1
1438318803276,0,201.126.50.225,94.106.87.177,1,1
1438318803276,0,201.126.50.225,133.63.135.60,1,1
1438318803277,0,88.245.99.36,201.126.50.225,1,1
1438318803277,0,1e12:4aae:92b2:6a4d:d904:7305:3843:1b,1e12:4c65:fc5c:9532:7058:f378:c78a:caef,58,1
1438318803277,0,103.25.53.67,182.55.158.19,6,1
1438318803277,0,201.126.50.225,67.110.9.24,1,1
1438318803277,0,134.215.207.21,136.53.29.17,1,1
1438318803277,0,201.126.50.225,203.178.35.91,1,1
1438318803277,0,201.126.50.225,23.192.226.250,1,1
1438318803277,0,201.126.50.225,185.81.209.144,1,1
1438318803277,0,201.126.50.225,170.4.18.109,1,1
1438318803277,0,201.126.50.225,214.181.236.232,1,1
1438318803277,0,201.126.50.225,174.182.188.132,1,1
1438318803277,0,201.126.50.225,95.20.89.173,1,1
1438318803277,0,201.126.50.225,205.90.220.5,1,1
1438318803277,0,171.138.199.19,201.126.50.225,1,1
1438318803277,0,201.126.50.225,68.207.111.231,1,1
1438318803277,0,109.39.144.64,134.138.170.171,6,1
1438318803277,0,214.203.72.96,182.55.235.104,17,1
1438318803277,0,201.126.50.225,166.76.180.179,1,1
1438318803277,0,201.126.50.225,161.202.101.87,1,1
1438318803277,0,201.126.50.225,117.110.137.116,1,1
1438318803277,0,68.78.204.239,201.126.50.225,1,1
1438318803277,0,201.126.50.225,56.29.195.146,1,1
1438318803278,0,201.126.50.225,214.214.52.39,1,1
1438318803278,0,223.24.218.35,201.126.50.225,1,1
1438318803278,0,201.126.50.225,71.108.3.217,1,1
1438318803278,0,201.126.50.225,65.180.239.73,1,1
1438318803278,0,201.126.50.225,91.235.206.17,1,1
1438318803278,0,201.126.50.225,9.233.101.230,1,1
1438318803278,0,201.126.50.225,86.16.203.34,1,1
1438318803278,0,201.126.50.225,89.56.205.200,1,1
1438318803278,0,201.126.50.225,209.58.151.107,1,1
1438318803278,0,201.126.50.225,108.76.238.232,1,1
1438318803278,0,201.126.50.225,47.13.124.203,1,1
1438318803278,0,171.199.30.123,201.126.50.225,1,1
1438318803278,0,193.177.57.218,200.55.37.58,6,1
1438318803279,0,201.126.50.225,76.140.133.161,1,1
1438318803279,0,209.182.22.86,145.182.122.56,6,1
1438318803279,0,56.42.53.33,201.126.50.225,1,1
1438318803279,0,201.126.50.225,173.37.134.194,1,1
1438318803279,0,185.52.92.46,134.138.171.2,6,1
1438318803279,0,209.182.22.86,145.182.122.59,6,1
1438318803279,0,201.126.50.225,167.41.191.108,1,1
1438318803279,0,92.119.175.90,145.182.103.107,6,1
1438318803279,0,201.126.50.225,123.245.253.63,1,1
1438318803279,0,1e12:4a9d:de44:eb20:db2:87e3:b095:7e93,1e12:4c65:fdc1:bcca:8cb:739d:3e5c:579b,58,1
1438318803279,0,98.66.83.72,201.126.50.225,1,1
1438318803279,0,112.112.28.165,145.182.81.161,6,1
1438318803279,0,201.126.50.225,202.231.147.187,1,1
1438318803279,0,201.126.50.225,127.14.112.31,1,1
1438318803279,0,201.126.50.225,169.6.182.41,1,1
1438318803280,0,42.20.81.37,134.138.233.222,6,1
1438318803280,0,150.173.255.36,83.74.126.109,6,2
1438318803280,0,20.213.44.78,201.126.95.148,6,1
1438318803251,28,37.181.166.182,134.138.169.184,6,4
1438318803280,0,64.95.236.200,201.126.50.225,1,1
1438318803280,0,203.22.110.148,201.126.50.225,1,1
1438318803280,0,125.2.129.123,134.138.170.171,6,1
1438318803280,0,103.25.53.67,182.55.158.10,6,1
1438318803280,0,201.126.50.225,121.153.27.17,1,1
1438318803280,0,9.129.138.177,201.126.50.225,1,1
1438318803280,0,201.126.50.225,164.76.197.117,1,1
1438318803280,0,162.113.11.58,201.126.50.225,1,1
1438318803280,0,208.191.80.50,201.126.50.225,1,1
1438318803280,0,103.50.234.82,145.182.64.207,6,1
1438318803280,0,41.43.226.98,201.126.50.225,1,1
1438318803281,0,209.182.22.86,145.182.123.6,6,1
1438318803281,0,20.213.44.78,201.126.77.252,6,1
1438318803281,0,201.126.50.225,95.162.104.173,1,1
1438318803281,0,201.126.50.225,75.104.93.90,1,1
1438318803281,0,201.126.50.225,162.97.30.252,1,1
1438318803281,0,88.97.105.3,201.126.50.225,1,1
1438318803281,0,13b7:72e6:37cb:fedc:2021:fd09:f51:1f98,1e12:4c65:fc57:b30:4fd4:9b3c:154e:d0ac,17,1
1438318803281,0,201.126.50.225,99.59.4.101,1,1
1438318803281,0,200.60.141.239,90.251.121.148,17,1
1438318803282,0,127.254.131.173,201.126.50.225,1,1
1438318803282,0,209.182.22.86,145.182.123.5,6,1
1438318803282,0,98.122.226.117,201.126.50.225,1,1
1438318803282,0,201.126.50.225,163.136.25.0,1,1
1438318803282,0,201.126.50.225,48.98.161.230,1,1
1438318803282,0,134.215.206.150,11.9.244.151,1,1
1438318803282,0,111.182.87.70,201.126.50.225,1,1
1438318803282,0,203.42.193.58,145.182.111.241,6,1
1438318803282,0,201.126.50.225,25.87.83.129,1,1
1438318803282,0,16.226.84.251,145.182.72.245,6,1
1438318803282,0,145.160.229.97,2.21.78.48,6,1
1438318803282,0,201.126.50.225,70.175.88.223,1,1
1438318803282,0,201.126.50.225,172.238.8.127,1,1
1438318803282,0,163.185.222.233,145.5.28.159,17,1
1438318803282,0,201.126.50.225,166.31.207.220,1,1
1438318803282,0,201.126.50.225,76.195.104.149,1,1
1438318803282,0,201.126.50.225,5.36.114.200,1,1
1438318803282,0,201.126.50.225,185.15.46.230,1,1
1438318803282,0,201.126.50.225,176.240.168.171,1,1
1438318803282,0,209.182.22.86,145.182.123.4,6,1
1438318803282,0,201.126.50.225,163.176.29.6,1,1
1438318803282,0,201.126.50.225,208.164.196.61,1,1
1438318803282,0,201.126.50.225,102.238.232.199,1,1
1438318803282,0,201.126.50.225,210.31.22.123,1,1
1438318803282,0,203.17.34.107,201.126.50.225,1,1
1438318803283,0,195.244.46.183,201.126.50.225,1,1
1438318803283,0,9.168.74.255,201.126.50.225,1,1
1438318803283,0,74.109.51.243,201.126.50.225,1,1
1438318803283,0,127.250.168.125,201.126.50.225,1,1
1438318803283,0,81.99.228.127,201.126.50.225,1,1
1438318803283,0,53.119.73.47,136.67.75.85,17,1
1438318803283,0,201.126.50.225,100.118.38.80,1,1
1438318803283,0,115.124.133.238,134.138.171.2,6,1
1438318803283,0,201.126.50.225,94.62.3.89,1,1
1438318803283,0,134.215.166.143,0.51.229.82,1,1
1438318803283,0,201.126.50.225,84.44.39.159,1,1
1438318803283,0,201.126.50.225,171.130.118.129,1,1
1438318803283,0,201.126.50.225,47.113.229.254,1,1
1438318803283,0,201.126.50.225,86.109.129.166,1,1
1438318803283,0,201.126.50.225,69.203.73.60,1,1
1438318803283,0,201.126.50.225,71.142.43.36,1,1
1438318803283,0,104.61.104.105,201.126.50.225,1,1
1438318803283,0,201.126.50.225,76.233.1.25,1,1
1438318803283,0,201.126.50.225,24.188.47.124,1,1
1438318803283,0,201.126.50.225,41.203.108.100,1,1
1438318803283,0,201.126.50.225,185.144.224.109,1,1
1438318803283,0,201.126.50.225,108.65.24.229,1,1
1438318803283,0,221.103.148.83,201.126.50.225,1,1
1438318803283,0,166.175.183.161,201.126.50.225,1,1
1438318803283,0,198.41.123.153,201.126.50.225,1,1
1438318803283,0,110.221.158.94,201.126.50.225,1,1
1438318803284,0,201.126.50.225,166.54.34.149,1,1
1438318803284,0,107.102.17.169,182.55.17.168,1,1
1438318803284,0,201.126.50.225,176.238.156.152,1,1
1438318803284,0,163.107.245.170,201.126.50.225,1,1
1438318803284,0,171.87.14.209,201.126.50.225,1,1
1438318803284,0,102.231.79.64,134.138.129.82,17,1
1438318803284,0,197.11.192.28,145.182.83.235,6,1
1438318803284,0,202.2.170.188,145.182.96.35,6,1
1438318803284,0,198.104.248.32,134.138.161.159,6,1
1438318803284,0,201.126.43.34,200.103.46.241,6,1
1438318803284,0,47.150.101.238,201.126.50.225,1,1
1438318803284,0,25.233.132.32,134.138.52.73,17,1
1438318803284,0,201.126.50.225,123.206.84.30,1,1
1438318803284,0,201.126.50.225,112.191.208.126,1,1
1438318803284,0,20.213.44.78,201.126.41.149,6,1
1438318803284,0,201.126.50.225,110.67.52.133,1,1
1438318803284,0,201.126.50.225,41.105.162.115,1,1
1438318803284,0,201.126.50.225,32.24.145.20,1,1
1438318803284,0,201.126.50.225,94.193.221.215,1,1
1438318803284,0,136.67.210.23,47.145.252.228,6,2
1438318803285,0,201.126.50.225,107.74.216.84,1,1
1438318803285,0,167.235.237.176,145.182.102.123,6,1
1438318803285,0,201.126.50.225,164.90.136.95,1,1
1438318803285,0,201.126.50.225,77.185.210.157,1,1
1438318803285,0,201.126.50.225,74.122.113.82,1,1
1438318803285,0,201.126.50.225,210.12.104.25,1,1
1438318803285,0,75.198.71.54,201.126.50.225,1,1
1438318803285,0,209.255.121.19,134.138.62.12,6,1
1438318803285,0,15.79.170.166,145.187.133.232,6,1
1438318803285,0,201.126.50.225,127.198.78.1,1,1
1438318803285,0,201.126.50.225,211.146.223.6,1,1
1438318803285,0,201.126.50.225,74.181.101.146,1,1
1438318803285,0,201.126.50.225,135.120.138.232,1,1
1438318803285,0,201.126.50.225,79.56.150.229,1,1
1438318803285,0,201.126.50.225,172.213.206.254,1,1
1438318803285,0,201.126.50.225,195.245.15.214,1,1
1438318803285,0,201.126.50.225,197.172.194.51,1,1
1438318803285,0,201.126.50.225,183.73.50.188,1,1
1438318803285,0,167.235.237.176,134.215.243.100,6,1
1438318803285,0,35.133.67.145,134.138.197.7,17,1
1438318803285,0,211.84.101.118,201.126.50.225,1,1
1438318803285,0,201.126.50.225,170.111.184.214,1,1
1438318803286,0,201.126.50.225,107.243.114.202,1,1
1438318803286,0,201.126.50.225,171.157.188.197,1,1
1438318803286,0,185.86.238.249,201.126.50.225,1,1
1438318803286,0,174.101.27.105,145.182.133.213,17,1
1438318803286,0,103.25.53.67,182.55.158.5,6,1
1438318803286,0,24.180.117.36,201.126.50.225,1,1
1438318803286,0,201.126.50.225,127.130.130.11,1,1
1438318803286,0,201.126.50.225,79.85.213.204,1,1
1438318803286,0,186.204.253.154,201.126.50.225,1,1
1438318803286,0,208.189.32.203,134.138.171.2,6,1
1438318803286,0,11.7.229.17,134.215.207.21,6,1
1438318803286,0,41.160.199.104,201.126.50.225,1,1
1438318803286,0,20.213.44.78,201.126.5.132,6,1
1438318803286,0,53.80.78.162,201.126.50.225,1,1
1438318803286,0,201.126.50.225,94.24.82.49,1,1
1438318803286,0,88.61.241.184,201.126.50.225,1,1
1438318803287,0,164.189.162.57,201.126.50.225,1,1
1438318803287,0,76.119.235.125,201.126.50.225,1,1
1438318803287,0,201.126.50.225,165.144.213.114,1,1
1438318803287,0,0.25.204.90,200.55.61.110,1,1
1438318803287,0,201.126.50.225,161.162.91.165,1,1
1438318803287,0,201.126.50.225,70.67.221.128,1,1
1438318803287,0,201.126.50.225,168.207.173.85,1,1
1438318803287,0,201.126.50.225,75.47.89.128,1,1
1438318803287,0,201.126.50.225,95.164.165.233,1,1
1438318803287,0,201.126.50.225,168.250.199.59,1,1
1438318803287,0,201.126.50.225,203.132.138.0,1,1
1438318803287,0,201.126.50.225,84.166.46.10,1,1
1438318803287,0,201.126.50.225,64.187.101.184,1,1
1438318803287,0,201.126.50.225,198.175.171.67,1,1
1438318803287,0,201.126.50.225,42.96.180.124,1,1
1438318803287,0,201.126.50.225,67.87.192.30,1,1
1438318803287,0,201.126.50.225,127.189.247.220,1,1
1438318803287,0,201.126.50.225,106.239.245.50,1,1
1438318803287,0,201.126.50.225,109.149.166.220,1,1
1438318803287,0,201.126.50.225,188.198.175.230,1,1
1438318803287,0,201.126.50.225,169.216.149.193,1,1
1438318803287,0,201.126.50.225,9.162.11.30,1,1
1438318803287,0,201.126.50.225,98.19.121.100,1,1
1438318803287,0,201.126.50.225,167.35.77.227,1,1
1438318803287,0,201.126.50.225,152.122.243.72,1,1
1438318803287,0,201.126.50.225,89.48.144.219,1,1
1438318803287,0,103.25.53.67,182.55.158.50,6,1
1438318803287,0,82.147.139.96,201.126.50.225,1,1
1438318803288,0,201.126.50.225,42.20.127.127,1,1
1438318803288,0,201.126.50.225,172.252.239.243,1,1
1438318803288,0,201.126.50.225,72.155.89.205,1,1
1438318803288,0,201.126.50.225,87.43.90.3,1,1
1438318803288,0,201.126.50.225,176.254.247.88,1,1
1438318803288,0,198.104.248.32,151.231.39.95,6,1
1438318803288,0,201.126.50.225,201.148.135.236,1,1
1438318803288,0,201.126.50.225,216.194.20.193,1,1
1438318803288,0,201.126.50.225,199.11.28.193,1,1
1438318803288,0,208.118.154.181,201.126.34.115,6,1
1438318803288,0,201.126.50.225,126.105.166.62,1,1
1438318803288,0,201.126.50.225,53.242.248.189,1,1
1438318803288,0,201.126.50.225,161.178.196.186,1,1
1438318803288,0,201.126.50.225,94.244.206.0,1,1
1438318803288,0,217.103.155.195,201.126.50.225,1,1
1438318803288,0,86.91.177.78,201.126.50.225,1,1
1438318803288,0,191.56.213.96,134.215.190.98,6,1
1438318803288,0,209.182.22.86,145.182.122.58,6,1
1438318803288,0,201.126.50.225,104.27.187.104,1,1
1438318803288,0,162.61.75.137,201.126.50.225,1,1
1438318803288,0,201.126.50.225,64.126.50.163,1,1
1438318803288,0,125.167.120.230,201.126.50.225,1,1
1438318803288,0,201.126.50.225,71.127.137.92,1,1
1438318803289,0,201.126.50.225,67.187.80.142,1,1
1438318803289,0,201.126.50.225,221.123.217.196,1,1
1438318803289,0,99.112.153.164,145.182.103.30,6,1
1438318803289,0,201.126.50.225,168.61.204.38,1,1
1438318803289,0,201.126.50.225,126.103.151.200,1,1
1438318803289,0,201.126.50.225,202.208.61.54,1,1
1438318803289,0,201.126.50.225,106.84.12.247,1,1
1438318803289,0,88.28.21.129,201.126.50.225,1,1
1438318803289,0,201.126.50.225,70.90.33.141,1,1
1438318803289,0,104.213.226.187,201.126.50.225,1,1
